"","ErrorCode","Data.DATETIME","Data.CLOSE","Data.AMT","Code"
"1010",0,2005-03-22,964.024,6955307694,"000300.SH"
"1011",0,2005-03-23,959.01,7092055433,"000300.SH"
"1012",0,2005-03-24,964.801,6446642565,"000300.SH"
"1013",0,2005-03-25,962.955,4258127223,"000300.SH"
"1014",0,2005-03-28,960.696,4141656397,"000300.SH"
"1015",0,2005-03-29,955.19,4842151125,"000300.SH"
"1016",0,2005-03-30,937.034,5459378777,"000300.SH"
"1017",0,2005-03-31,942.203,4555322825,"000300.SH"
"1018",0,2005-04-01,978.145,10109402829,"000300.SH"
"1019",0,2005-04-04,962.168,7296500041,"000300.SH"
"1020",0,2005-04-05,955.598,6069513997,"000300.SH"
"1021",0,2005-04-06,973.668,9727656052,"000300.SH"
"1022",0,2005-04-07,984.733,13260560596,"000300.SH"
"1023",0,2005-04-08,1003.445,9151349808,"000300.SH"
"1024",0,2005-04-11,995.421,10436232248,"000300.SH"
"1025",0,2005-04-12,978.697,6479563495,"000300.SH"
"1026",0,2005-04-13,1000.9,10029602129,"000300.SH"
"1027",0,2005-04-14,986.975,7813424514,"000300.SH"
"1028",0,2005-04-15,974.082,6541675456,"000300.SH"
"1029",0,2005-04-18,963.772,5329138712,"000300.SH"
"1030",0,2005-04-19,965.886,5768907755,"000300.SH"
"1031",0,2005-04-20,950.867,5300003714,"000300.SH"
"1032",0,2005-04-21,943.981,6140646108,"000300.SH"
"1033",0,2005-04-22,939.101,6373550345,"000300.SH"
"1034",0,2005-04-25,930.07,6667303132,"000300.SH"
"1035",0,2005-04-26,937.083,7029373085,"000300.SH"
"1036",0,2005-04-27,926.604,6432845906,"000300.SH"
"1037",0,2005-04-28,942.073,8315813742,"000300.SH"
"1038",0,2005-04-29,932.395,6853192443,"000300.SH"
"1039",0,2005-05-09,909.174,4889696446,"000300.SH"
"1040",0,2005-05-10,913.076,5960910722,"000300.SH"
"1041",0,2005-05-11,901.851,5128333208,"000300.SH"
"1042",0,2005-05-12,885.82,6107327165,"000300.SH"
"1043",0,2005-05-13,887.543,6228419643,"000300.SH"
"1044",0,2005-05-16,875.271,4630088469,"000300.SH"
"1045",0,2005-05-17,881.462,4635198616,"000300.SH"
"1046",0,2005-05-18,883.196,4615409280,"000300.SH"
"1047",0,2005-05-19,884.171,4263472583,"000300.SH"
"1048",0,2005-05-20,882.763,3835476288,"000300.SH"
"1049",0,2005-05-23,863.341,3725791093,"000300.SH"
"1050",0,2005-05-24,868.456,4777971875,"000300.SH"
"1051",0,2005-05-25,868.451,3742173189,"000300.SH"
"1052",0,2005-05-26,857.331,3470051082,"000300.SH"
"1053",0,2005-05-27,849.508,4240678764,"000300.SH"
"1054",0,2005-05-30,855.612,3712116331,"000300.SH"
"1055",0,2005-05-31,855.946,3601006687,"000300.SH"
"1056",0,2005-06-01,837.532,4274074912,"000300.SH"
"1057",0,2005-06-02,818.379,5220786229,"000300.SH"
"1058",0,2005-06-03,818.033,4164754479,"000300.SH"
"1059",0,2005-06-06,838.997,4685006534,"000300.SH"
"1060",0,2005-06-07,837.282,7248577634,"000300.SH"
"1061",0,2005-06-08,905.773,17414544247,"000300.SH"
"1062",0,2005-06-09,912.604,17782386004,"000300.SH"
"1063",0,2005-06-10,894.556,12006754528,"000300.SH"
"1064",0,2005-06-13,892.959,7944060172,"000300.SH"
"1065",0,2005-06-14,883.537,7692070462,"000300.SH"
"1066",0,2005-06-15,866.834,6272310250,"000300.SH"
"1067",0,2005-06-16,879.237,6115269193,"000300.SH"
"1068",0,2005-06-17,880.345,8285455982,"000300.SH"
"1069",0,2005-06-20,906.255,10290889580,"000300.SH"
"1070",0,2005-06-21,896.166,6890936652,"000300.SH"
"1071",0,2005-06-22,900.646,5882401451,"000300.SH"
"1072",0,2005-06-23,893.572,5465028353,"000300.SH"
"1073",0,2005-06-24,898.301,4732186046,"000300.SH"
"1074",0,2005-06-27,916.043,8903493734,"000300.SH"
"1075",0,2005-06-28,903.716,5536098456,"000300.SH"
"1076",0,2005-06-29,898.898,5751998008,"000300.SH"
"1077",0,2005-06-30,878.686,5597946269,"000300.SH"
"1078",0,2005-07-01,859.494,5086726820,"000300.SH"
"1079",0,2005-07-04,855.932,4026099534,"000300.SH"
"1080",0,2005-07-05,849.679,4529674417,"000300.SH"
"1081",0,2005-07-06,842.556,3627265630,"000300.SH"
"1082",0,2005-07-07,844.729,2901826588,"000300.SH"
"1083",0,2005-07-08,829.489,3447787083,"000300.SH"
"1084",0,2005-07-11,824.097,4092653674,"000300.SH"
"1085",0,2005-07-12,851.816,7519245269,"000300.SH"
"1086",0,2005-07-13,846.231,4674024437,"000300.SH"
"1087",0,2005-07-14,849.59,4742557429,"000300.SH"
"1088",0,2005-07-15,841.001,4203939701,"000300.SH"
"1089",0,2005-07-18,832.995,3767754660,"000300.SH"
"1090",0,2005-07-19,835.608,3622924794,"000300.SH"
"1091",0,2005-07-20,842.641,3953440082,"000300.SH"
"1092",0,2005-07-21,843.987,4118496717,"000300.SH"
"1093",0,2005-07-22,859.693,10210013616,"000300.SH"
"1094",0,2005-07-25,856.86,5762385031,"000300.SH"
"1095",0,2005-07-26,876.48,10513580671,"000300.SH"
"1096",0,2005-07-27,894.012,9688109273,"000300.SH"
"1097",0,2005-07-28,890.885,10326374188,"000300.SH"
"1098",0,2005-07-29,888.164,6409062024,"000300.SH"
"1099",0,2005-08-01,891.607,5451576867,"000300.SH"
"1100",0,2005-08-02,903.598,6441958706,"000300.SH"
"1101",0,2005-08-03,909.57,11911777040,"000300.SH"
"1102",0,2005-08-04,904.15,6682690057,"000300.SH"
"1103",0,2005-08-05,923.803,9585685726,"000300.SH"
"1104",0,2005-08-08,927.471,11135756693,"000300.SH"
"1105",0,2005-08-09,933.089,9704541246,"000300.SH"
"1106",0,2005-08-10,940.37,10214864206,"000300.SH"
"1107",0,2005-08-11,953.992,14042061872,"000300.SH"
"1108",0,2005-08-12,938.316,14457553256,"000300.SH"
"1109",0,2005-08-15,954.502,10503460782,"000300.SH"
"1110",0,2005-08-16,945.058,12606079730,"000300.SH"
"1111",0,2005-08-17,953.012,10910460911,"000300.SH"
"1112",0,2005-08-18,920.671,15916423709,"000300.SH"
"1113",0,2005-08-19,923.038,10881501177,"000300.SH"
"1114",0,2005-08-22,931.673,7745835021,"000300.SH"
"1115",0,2005-08-23,923.414,7508824639,"000300.SH"
"1116",0,2005-08-24,930.651,7736512283,"000300.SH"
"1117",0,2005-08-25,930.118,7604864624,"000300.SH"
"1118",0,2005-08-26,928.258,7186198527,"000300.SH"
"1119",0,2005-08-29,917.371,7137708170,"000300.SH"
"1120",0,2005-08-30,914.88,5858436210,"000300.SH"
"1121",0,2005-08-31,927.916,7034282250,"000300.SH"
"1122",0,2005-09-01,944.559,10558677965,"000300.SH"
"1123",0,2005-09-02,947.871,8864773608,"000300.SH"
"1124",0,2005-09-05,952.717,8242226133,"000300.SH"
"1125",0,2005-09-06,936.61,10583985179,"000300.SH"
"1126",0,2005-09-07,952.758,9956808193,"000300.SH"
"1127",0,2005-09-08,955.282,11753260243,"000300.SH"
"1128",0,2005-09-09,949.065,7924193974,"000300.SH"
"1129",0,2005-09-12,949.506,5610130326,"000300.SH"
"1130",0,2005-09-13,963.774,7999031246,"000300.SH"
"1131",0,2005-09-14,970.193,9942627972,"000300.SH"
"1132",0,2005-09-15,969.598,8098160518,"000300.SH"
"1133",0,2005-09-16,967.495,6989327513,"000300.SH"
"1134",0,2005-09-19,971.136,7427481654,"000300.SH"
"1135",0,2005-09-20,961.919,9189438331,"000300.SH"
"1136",0,2005-09-21,944.408,8760459022,"000300.SH"
"1137",0,2005-09-22,923.274,8625589892,"000300.SH"
"1138",0,2005-09-23,916.154,5549882042,"000300.SH"
"1139",0,2005-09-26,918.485,4398425669,"000300.SH"
"1140",0,2005-09-27,904.214,5576097392,"000300.SH"
"1141",0,2005-09-28,903.719,4331475905,"000300.SH"
"1142",0,2005-09-29,915.975,5798238295,"000300.SH"
"1143",0,2005-09-30,917.392,4529466676,"000300.SH"
"1144",0,2005-10-10,907.321,3665624376,"000300.SH"
"1145",0,2005-10-11,919.72,4032539378,"000300.SH"
"1146",0,2005-10-12,923.485,6653231000,"000300.SH"
"1147",0,2005-10-13,916.499,6021814326,"000300.SH"
"1148",0,2005-10-14,904.828,5568049025,"000300.SH"
"1149",0,2005-10-17,897.623,5516482064,"000300.SH"
"1150",0,2005-10-18,902.366,5849997730,"000300.SH"
"1151",0,2005-10-19,898.744,5474099406,"000300.SH"
"1152",0,2005-10-20,899.915,6082545635,"000300.SH"
"1153",0,2005-10-21,904.414,5645096184,"000300.SH"
"1154",0,2005-10-24,906.652,4674775354,"000300.SH"
"1155",0,2005-10-25,894.272,5687104900,"000300.SH"
"1156",0,2005-10-26,875.82,5911800808,"000300.SH"
"1157",0,2005-10-27,875.849,5881848405,"000300.SH"
"1158",0,2005-10-28,867.729,5565266453,"000300.SH"
"1159",0,2005-10-31,876.282,4954801462,"000300.SH"
"1160",0,2005-11-01,872.865,4762514458,"000300.SH"
"1161",0,2005-11-02,882.478,6115386842,"000300.SH"
"1162",0,2005-11-03,874.575,5843191842,"000300.SH"
"1163",0,2005-11-04,878.361,4570236086,"000300.SH"
"1164",0,2005-11-07,877.278,3758294613,"000300.SH"
"1165",0,2005-11-08,881.524,4617261094,"000300.SH"
"1166",0,2005-11-09,879.252,5544780425,"000300.SH"
"1167",0,2005-11-10,862.968,5071603818,"000300.SH"
"1168",0,2005-11-11,864.79,4221479222,"000300.SH"
"1169",0,2005-11-14,862.149,2924317719,"000300.SH"
"1170",0,2005-11-15,856.635,4158739868,"000300.SH"
"1171",0,2005-11-16,863.119,4185382359,"000300.SH"
"1172",0,2005-11-17,862.658,4120494742,"000300.SH"
"1173",0,2005-11-18,882.241,8353934317,"000300.SH"
"1174",0,2005-11-21,883.871,4897254555,"000300.SH"
"1175",0,2005-11-22,869.617,4500600972,"000300.SH"
"1176",0,2005-11-23,876.229,3944070407,"000300.SH"
"1177",0,2005-11-24,881.493,6102429919,"000300.SH"
"1178",0,2005-11-25,884.105,5127946933,"000300.SH"
"1179",0,2005-11-28,880.167,4239101597,"000300.SH"
"1180",0,2005-11-29,871.31,3597357382,"000300.SH"
"1181",0,2005-11-30,873.825,3676845309,"000300.SH"
"1182",0,2005-12-01,873.067,3355702993,"000300.SH"
"1183",0,2005-12-02,869.936,3937214093,"000300.SH"
"1184",0,2005-12-05,859.61,4606548004,"000300.SH"
"1185",0,2005-12-06,866.075,4737134619,"000300.SH"
"1186",0,2005-12-07,873.838,4368779146,"000300.SH"
"1187",0,2005-12-08,874.056,5018813137,"000300.SH"
"1188",0,2005-12-09,887.358,5793086795,"000300.SH"
"1189",0,2005-12-12,888.518,5082260512,"000300.SH"
"1190",0,2005-12-13,889.101,5148218278,"000300.SH"
"1191",0,2005-12-14,898.153,6757243552,"000300.SH"
"1192",0,2005-12-15,896.434,7498123901,"000300.SH"
"1193",0,2005-12-16,902.561,5418465602,"000300.SH"
"1194",0,2005-12-19,902.91,4380561278,"000300.SH"
"1195",0,2005-12-20,907.318,4665761570,"000300.SH"
"1196",0,2005-12-21,903.144,4892864878,"000300.SH"
"1197",0,2005-12-22,908.754,4441384591,"000300.SH"
"1198",0,2005-12-23,915.89,5799046691,"000300.SH"
"1199",0,2005-12-26,922.378,7501782773,"000300.SH"
"1200",0,2005-12-27,919.36,5640640118,"000300.SH"
"1201",0,2005-12-28,920.919,5731256513,"000300.SH"
"1202",0,2005-12-29,932.031,8798040548,"000300.SH"
"1203",0,2005-12-30,923.451,8517980122,"000300.SH"
"1204",0,2006-01-04,941.428,11442608327,"000300.SH"
"1205",0,2006-01-05,959.134,14693493720,"000300.SH"
"1206",0,2006-01-06,970.032,16170989866,"000300.SH"
"1207",0,2006-01-09,975.253,12626400277,"000300.SH"
"1208",0,2006-01-10,978.154,12344022953,"000300.SH"
"1209",0,2006-01-11,973.477,13488346780,"000300.SH"
"1210",0,2006-01-12,983.716,11028175836,"000300.SH"
"1211",0,2006-01-13,978.809,11215633222,"000300.SH"
"1212",0,2006-01-16,961.439,9896151721,"000300.SH"
"1213",0,2006-01-17,964.29,8076118846,"000300.SH"
"1214",0,2006-01-18,983.622,10389841771,"000300.SH"
"1215",0,2006-01-19,991.222,12714862349,"000300.SH"
"1216",0,2006-01-20,993.34,12929890431,"000300.SH"
"1217",0,2006-01-23,996.162,11459294356,"000300.SH"
"1218",0,2006-01-24,999.093,13914239772,"000300.SH"
"1219",0,2006-01-25,1009.597,11644197379,"000300.SH"
"1220",0,2006-02-06,1033.234,13466978183,"000300.SH"
"1221",0,2006-02-07,1029.937,17669257813,"000300.SH"
"1222",0,2006-02-08,1033.072,13692515175,"000300.SH"
"1223",0,2006-02-09,1019.599,12115067169,"000300.SH"
"1224",0,2006-02-10,1032.337,11411753871,"000300.SH"
"1225",0,2006-02-13,1031.614,11454695538,"000300.SH"
"1226",0,2006-02-14,1038.531,9730559347,"000300.SH"
"1227",0,2006-02-15,1041.66,12747811508,"000300.SH"
"1228",0,2006-02-16,1020.121,13407183725,"000300.SH"
"1229",0,2006-02-17,1020.368,10774127956,"000300.SH"
"1230",0,2006-02-20,1021.639,10303300141,"000300.SH"
"1231",0,2006-02-21,1038.816,13180216400,"000300.SH"
"1232",0,2006-02-22,1037.885,13435059019,"000300.SH"
"1233",0,2006-02-23,1041.373,10259755542,"000300.SH"
"1234",0,2006-02-24,1049.444,10286380796,"000300.SH"
"1235",0,2006-02-27,1047.845,12520438962,"000300.SH"
"1236",0,2006-02-28,1053.01,10427830678,"000300.SH"
"1237",0,2006-03-01,1056.619,10518419421,"000300.SH"
"1238",0,2006-03-02,1038.666,13748692907,"000300.SH"
"1239",0,2006-03-03,1041.677,11437141697,"000300.SH"
"1240",0,2006-03-06,1038.873,9091203924,"000300.SH"
"1241",0,2006-03-07,1014.973,9676508800,"000300.SH"
"1242",0,2006-03-08,1009.271,8818082801,"000300.SH"
"1243",0,2006-03-09,1004.344,6640051345,"000300.SH"
"1244",0,2006-03-10,1008.897,6337829115,"000300.SH"
"1245",0,2006-03-13,1019.864,6101943506,"000300.SH"
"1246",0,2006-03-14,1018.272,5861599356,"000300.SH"
"1247",0,2006-03-15,1028.958,7822300458,"000300.SH"
"1248",0,2006-03-16,1027.616,7936360041,"000300.SH"
"1249",0,2006-03-17,1024.015,7945174864,"000300.SH"
"1250",0,2006-03-20,1037.659,8246315688,"000300.SH"
"1251",0,2006-03-21,1040.757,10271579935,"000300.SH"
"1252",0,2006-03-22,1047.666,10034541922,"000300.SH"
"1253",0,2006-03-23,1048.537,10825049824,"000300.SH"
"1254",0,2006-03-24,1042.601,11031900342,"000300.SH"
"1255",0,2006-03-27,1050.707,9201788180,"000300.SH"
"1256",0,2006-03-28,1055.982,10630507500,"000300.SH"
"1257",0,2006-03-29,1065.294,15882110482,"000300.SH"
"1258",0,2006-03-30,1055.634,12089930817,"000300.SH"
"1259",0,2006-03-31,1061.088,12045672446,"000300.SH"
"1260",0,2006-04-03,1079.322,15703156870,"000300.SH"
"1261",0,2006-04-04,1089.371,17525218334,"000300.SH"
"1262",0,2006-04-05,1099.97,18539588008,"000300.SH"
"1263",0,2006-04-06,1103.237,19687813538,"000300.SH"
"1264",0,2006-04-07,1103.154,17760103659,"000300.SH"
"1265",0,2006-04-10,1117.91,17246470925,"000300.SH"
"1266",0,2006-04-11,1123.308,19796708290,"000300.SH"
"1267",0,2006-04-12,1117.073,15991141463,"000300.SH"
"1268",0,2006-04-13,1093.925,17190084945,"000300.SH"
"1269",0,2006-04-14,1118.607,16782531968,"000300.SH"
"1270",0,2006-04-17,1124.414,18349161711,"000300.SH"
"1271",0,2006-04-18,1131.281,17403457422,"000300.SH"
"1272",0,2006-04-19,1138.241,19364959974,"000300.SH"
"1273",0,2006-04-20,1134.381,21561233693,"000300.SH"
"1274",0,2006-04-21,1149.158,22750697130,"000300.SH"
"1275",0,2006-04-24,1142.698,26245896335,"000300.SH"
"1276",0,2006-04-25,1141.93,22885232669,"000300.SH"
"1277",0,2006-04-26,1155.726,25476171649,"000300.SH"
"1278",0,2006-04-27,1155.268,18862520936,"000300.SH"
"1279",0,2006-04-28,1172.347,24343009251,"000300.SH"
"1280",0,2006-05-08,1218.445,26536314891,"000300.SH"
"1281",0,2006-05-09,1251.611,33111916341,"000300.SH"
"1282",0,2006-05-10,1265.933,33568258225,"000300.SH"
"1283",0,2006-05-11,1255.035,37299607468,"000300.SH"
"1284",0,2006-05-12,1296.257,34261843942,"000300.SH"
"1285",0,2006-05-15,1352.155,45768188032,"000300.SH"
"1286",0,2006-05-16,1331.127,50916396723,"000300.SH"
"1287",0,2006-05-17,1335.523,39133826398,"000300.SH"
"1288",0,2006-05-18,1331.201,31832852065,"000300.SH"
"1289",0,2006-05-19,1366.097,36222359895,"000300.SH"
"1290",0,2006-05-22,1373.674,38198875541,"000300.SH"
"1291",0,2006-05-23,1317.654,32747751170,"000300.SH"
"1292",0,2006-05-24,1308.242,31096815588,"000300.SH"
"1293",0,2006-05-25,1307.697,20482556624,"000300.SH"
"1294",0,2006-05-26,1331.02,21741991960,"000300.SH"
"1295",0,2006-05-29,1366.292,27100627303,"000300.SH"
"1296",0,2006-05-30,1378.756,28992430923,"000300.SH"
"1297",0,2006-05-31,1365.451,29359692213,"000300.SH"
"1298",0,2006-06-01,1402.879,31383492665,"000300.SH"
"1299",0,2006-06-02,1390.116,37407323630,"000300.SH"
"1300",0,2006-06-05,1403.163,29784741526,"000300.SH"
"1301",0,2006-06-06,1399.142,26497855270,"000300.SH"
"1302",0,2006-06-07,1320.233,31076290204,"000300.SH"
"1303",0,2006-06-08,1325.979,26462585864,"000300.SH"
"1304",0,2006-06-09,1294.185,21631040581,"000300.SH"
"1305",0,2006-06-12,1297.67,15025360038,"000300.SH"
"1306",0,2006-06-13,1298.276,16716170449,"000300.SH"
"1307",0,2006-06-14,1283.88,15982326444,"000300.SH"
"1308",0,2006-06-15,1285.385,12947893429,"000300.SH"
"1309",0,2006-06-16,1318.01,16152374694,"000300.SH"
"1310",0,2006-06-19,1334.893,18672646769,"000300.SH"
"1311",0,2006-06-20,1338.223,16416714736,"000300.SH"
"1312",0,2006-06-21,1333.532,18271592334,"000300.SH"
"1313",0,2006-06-22,1331.553,14642393269,"000300.SH"
"1314",0,2006-06-23,1339.446,15125536432,"000300.SH"
"1315",0,2006-06-26,1363.413,18564767865,"000300.SH"
"1316",0,2006-06-27,1363.896,16022196955,"000300.SH"
"1317",0,2006-06-28,1362.885,14836163873,"000300.SH"
"1318",0,2006-06-29,1395.124,24225652463,"000300.SH"
"1319",0,2006-06-30,1393.963,22942443838,"000300.SH"
"1320",0,2006-07-03,1420.328,24423131531,"000300.SH"
"1321",0,2006-07-04,1411.013,28116073765,"000300.SH"
"1322",0,2006-07-05,1393.009,21154127198,"000300.SH"
"1323",0,2006-07-06,1418.675,21637516912,"000300.SH"
"1324",0,2006-07-07,1410.429,22529571028,"000300.SH"
"1325",0,2006-07-10,1412.124,18616784852,"000300.SH"
"1326",0,2006-07-11,1418.575,18958953195,"000300.SH"
"1327",0,2006-07-12,1419.199,24831173387,"000300.SH"
"1328",0,2006-07-13,1346.088,31700087656,"000300.SH"
"1329",0,2006-07-14,1357.129,21065092098,"000300.SH"
"1330",0,2006-07-17,1372.254,16046823874,"000300.SH"
"1331",0,2006-07-18,1373.416,14797115329,"000300.SH"
"1332",0,2006-07-19,1336.644,15923621350,"000300.SH"
"1333",0,2006-07-20,1345.194,11505538297,"000300.SH"
"1334",0,2006-07-21,1356.033,12442432415,"000300.SH"
"1335",0,2006-07-24,1358.122,12517728783,"000300.SH"
"1336",0,2006-07-25,1374.17,14089738586,"000300.SH"
"1337",0,2006-07-26,1371.295,12059952444,"000300.SH"
"1338",0,2006-07-27,1355.545,14751696304,"000300.SH"
"1339",0,2006-07-28,1341.393,13809393177,"000300.SH"
"1340",0,2006-07-31,1294.328,13115400910,"000300.SH"
"1341",0,2006-08-01,1282.057,10137959452,"000300.SH"
"1342",0,2006-08-02,1275.088,10180840409,"000300.SH"
"1343",0,2006-08-03,1271.744,8115991949,"000300.SH"
"1344",0,2006-08-04,1241.908,9762333439,"000300.SH"
"1345",0,2006-08-07,1224.102,8515702534,"000300.SH"
"1346",0,2006-08-08,1252.386,8387431317,"000300.SH"
"1347",0,2006-08-09,1251.298,7485120544,"000300.SH"
"1348",0,2006-08-10,1271.473,10020038303,"000300.SH"
"1349",0,2006-08-11,1275.654,9033367272,"000300.SH"
"1350",0,2006-08-14,1245.721,9870530858,"000300.SH"
"1351",0,2006-08-15,1265.863,8592504024,"000300.SH"
"1352",0,2006-08-16,1283.567,12267020733,"000300.SH"
"1353",0,2006-08-17,1271.627,8843865980,"000300.SH"
"1354",0,2006-08-18,1267.866,7951341069,"000300.SH"
"1355",0,2006-08-21,1270.562,8661631085,"000300.SH"
"1356",0,2006-08-22,1285.268,11224121514,"000300.SH"
"1357",0,2006-08-23,1285.68,12215591075,"000300.SH"
"1358",0,2006-08-24,1292.401,9416605611,"000300.SH"
"1359",0,2006-08-25,1295.437,11586280956,"000300.SH"
"1360",0,2006-08-28,1325.894,16640986510,"000300.SH"
"1361",0,2006-08-29,1330.155,20558598283,"000300.SH"
"1362",0,2006-08-30,1334.671,12994582488,"000300.SH"
"1363",0,2006-08-31,1338.694,13932000999,"000300.SH"
"1364",0,2006-09-01,1318.099,14832251927,"000300.SH"
"1365",0,2006-09-04,1337.243,12470373587,"000300.SH"
"1366",0,2006-09-05,1340.682,15959669593,"000300.SH"
"1367",0,2006-09-06,1346.367,13799604057,"000300.SH"
"1368",0,2006-09-07,1328.377,13054999552,"000300.SH"
"1369",0,2006-09-08,1332.153,10157793916,"000300.SH"
"1370",0,2006-09-11,1338.755,12839285596,"000300.SH"
"1371",0,2006-09-12,1347.639,15787258083,"000300.SH"
"1372",0,2006-09-13,1338.386,18701751194,"000300.SH"
"1373",0,2006-09-14,1338.278,13679517835,"000300.SH"
"1374",0,2006-09-15,1362.322,19594629097,"000300.SH"
"1375",0,2006-09-18,1375.563,18187622927,"000300.SH"
"1376",0,2006-09-19,1378.309,15942860310,"000300.SH"
"1377",0,2006-09-20,1378.459,14017239840,"000300.SH"
"1378",0,2006-09-21,1387.37,16026131513,"000300.SH"
"1379",0,2006-09-22,1374.852,18173169466,"000300.SH"
"1380",0,2006-09-25,1372.399,15493803707,"000300.SH"
"1381",0,2006-09-26,1357.646,11953758768,"000300.SH"
"1382",0,2006-09-27,1371.117,10897805770,"000300.SH"
"1383",0,2006-09-28,1387.002,14070853853,"000300.SH"
"1384",0,2006-09-29,1403.265,17347640073,"000300.SH"
"1385",0,2006-10-09,1436.074,23762250623,"000300.SH"
"1386",0,2006-10-10,1437.245,24024747915,"000300.SH"
"1387",0,2006-10-11,1435.906,18592012045,"000300.SH"
"1388",0,2006-10-12,1426.5,21048271007,"000300.SH"
"1389",0,2006-10-13,1430.882,16770803951,"000300.SH"
"1390",0,2006-10-16,1418.517,17341289788,"000300.SH"
"1391",0,2006-10-17,1414.448,15151115999,"000300.SH"
"1392",0,2006-10-18,1437.593,15015405334,"000300.SH"
"1393",0,2006-10-19,1439.377,14441180899,"000300.SH"
"1394",0,2006-10-20,1440.182,16526648077,"000300.SH"
"1395",0,2006-10-23,1408.715,17710776103,"000300.SH"
"1396",0,2006-10-24,1440.054,16151232545,"000300.SH"
"1397",0,2006-10-25,1446.825,21177150676,"000300.SH"
"1398",0,2006-10-26,1456.095,21300294417,"000300.SH"
"1399",0,2006-10-27,1439.05,21496189402,"000300.SH"
"1400",0,2006-10-30,1446.239,19874454982,"000300.SH"
"1401",0,2006-10-31,1464.473,21463617498,"000300.SH"
"1402",0,2006-11-01,1479.409,23518429064,"000300.SH"
"1403",0,2006-11-02,1479.656,24757963551,"000300.SH"
"1404",0,2006-11-03,1488.291,23319284127,"000300.SH"
"1405",0,2006-11-06,1507.891,25221678236,"000300.SH"
"1406",0,2006-11-07,1516.104,27894549966,"000300.SH"
"1407",0,2006-11-08,1498.173,19140307948,"000300.SH"
"1408",0,2006-11-09,1524.714,22283038119,"000300.SH"
"1409",0,2006-11-10,1504.062,31931185346,"000300.SH"
"1410",0,2006-11-13,1475.779,25176222093,"000300.SH"
"1411",0,2006-11-14,1493.776,22029308293,"000300.SH"
"1412",0,2006-11-15,1534.762,26135569100,"000300.SH"
"1413",0,2006-11-16,1533.288,34127308461,"000300.SH"
"1414",0,2006-11-17,1562.084,26950444425,"000300.SH"
"1415",0,2006-11-20,1593.158,32990614478,"000300.SH"
"1416",0,2006-11-21,1612.249,32628579472,"000300.SH"
"1417",0,2006-11-22,1624.028,38065264000,"000300.SH"
"1418",0,2006-11-23,1634.914,31474406048,"000300.SH"
"1419",0,2006-11-24,1636.58,32398044934,"000300.SH"
"1420",0,2006-11-27,1651.801,32057818416,"000300.SH"
"1421",0,2006-11-28,1644.014,29502974821,"000300.SH"
"1422",0,2006-11-29,1667.142,30895012009,"000300.SH"
"1423",0,2006-11-30,1714.358,39869047599,"000300.SH"
"1424",0,2006-12-01,1729.224,41045221076,"000300.SH"
"1425",0,2006-12-04,1780.736,46947580844,"000300.SH"
"1426",0,2006-12-05,1794.231,47255774605,"000300.SH"
"1427",0,2006-12-06,1779.411,53383291513,"000300.SH"
"1428",0,2006-12-07,1775.714,51388011540,"000300.SH"
"1429",0,2006-12-08,1711.584,41980241160,"000300.SH"
"1430",0,2006-12-11,1789.924,33169358578,"000300.SH"
"1431",0,2006-12-12,1802.788,38702468004,"000300.SH"
"1432",0,2006-12-13,1803.856,33154391167,"000300.SH"
"1433",0,2006-12-14,1836.143,33323930871,"000300.SH"
"1434",0,2006-12-15,1867.636,36957407983,"000300.SH"
"1435",0,2006-12-18,1916.108,46530167681,"000300.SH"
"1436",0,2006-12-19,1921.444,48969821687,"000300.SH"
"1437",0,2006-12-20,1936.547,39745359733,"000300.SH"
"1438",0,2006-12-21,1908.985,43437770784,"000300.SH"
"1439",0,2006-12-22,1895.644,34870781835,"000300.SH"
"1440",0,2006-12-25,1939.104,41951575108,"000300.SH"
"1441",0,2006-12-26,1938.238,39106900197,"000300.SH"
"1442",0,2006-12-27,1982.877,38961689252,"000300.SH"
"1443",0,2006-12-28,1979.933,45224328165,"000300.SH"
"1444",0,2006-12-29,2041.047,55716388327,"000300.SH"
"1445",0,2007-01-04,2067.092,82381072591,"000300.SH"
"1446",0,2007-01-05,2072.883,68026060235,"000300.SH"
"1447",0,2007-01-08,2131.556,66303936118,"000300.SH"
"1448",0,2007-01-09,2200.086,65456192715,"000300.SH"
"1449",0,2007-01-10,2255.966,68822624817,"000300.SH"
"1450",0,2007-01-11,2231.629,68730011815,"000300.SH"
"1451",0,2007-01-12,2173.747,61742830353,"000300.SH"
"1452",0,2007-01-15,2287.342,57043453710,"000300.SH"
"1453",0,2007-01-16,2353.874,67843434156,"000300.SH"
"1454",0,2007-01-17,2308.931,80008901771,"000300.SH"
"1455",0,2007-01-18,2317.095,69894972894,"000300.SH"
"1456",0,2007-01-19,2396.093,73538873546,"000300.SH"
"1457",0,2007-01-22,2491.313,81870488111,"000300.SH"
"1458",0,2007-01-23,2508.13,92812872354,"000300.SH"
"1459",0,2007-01-24,2536.428,80277493989,"000300.SH"
"1460",0,2007-01-25,2452.831,77241720261,"000300.SH"
"1461",0,2007-01-26,2512.922,73275675715,"000300.SH"
"1462",0,2007-01-29,2576.917,79544859355,"000300.SH"
"1463",0,2007-01-30,2551.884,73485012977,"000300.SH"
"1464",0,2007-01-31,2385.335,71945032667,"000300.SH"
"1465",0,2007-02-01,2395.172,57578101142,"000300.SH"
"1466",0,2007-02-02,2298.003,53535112102,"000300.SH"
