"","ErrorCode","Data.CODE","Data.LASTTRADE_DATE","Data.LASTDELIVERY_DATE","Data.DLMONTH","Data.LPRICE","Data.SCCODE","Data.MARGIN","Data.PUNIT","Data.CHANGELT","Data.MFPRICE","Data.CONTRACTMULTIPLIER","Data.CDMONTHS","Data.THOURS","Data.LTDATED","Data.DDATE","Data.FTMARGINS","Data.TRADE_HISCODE","Data.CLOSE","Data.TURN","Data.OI","Data.OI_CHG","Data.PCT_CHG_SETTLEMENT","Data.DISCOUNT_RATIO","Data.DISCOUNT","Data.HIS_CLOSE","Data.HIS_OPEN","Data.HIS_HIGH","Data.HIS_LOW","Data.HIS_SETTLE","Data.HIS_PRESETTLE","Data.HIS_AVGPRICE","Data.HIS_CHANGE","Data.HIS_CHANGE_SETTLEMENT","Data.HIS_PCTCHANGE","Data.HIS_PCTCHANGE_SETTLEMENT","Data.HIS_SWING","Data.HIS_VOLUME","Data.HIS_TURNOVER","Data.HIS_OI","Data.HIS_OICHANGE","Data.ST_STOCK","Data.US_PRECLOSE","Data.US_OPEN","Data.US_HIGH","Data.US_LOW","Data.US_CLOSE","Data.US_AVGPRICE","Data.US_CHANGE","Data.US_PCTCHANGE","Data.US_TURN","Data.US_VOLUME","Data.US_AMOUNT","Data.US_SWING","Data.TBF_CVF2","Data.TBF_CVF","Data.TBF_IRR","Data.TBF_INTEREST","Data.TBF_PAYMENT","Data.TBF_DELIVERPRICE","Data.TBF_INVOICEPRICE","Data.TBF_SPREAD","Data.TBF_BASIS","Data.TBF_CTD","Time"
"152",0,"BRV17E.CME",43007,0,"201710",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRV17E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21995,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"153",0,"BRV18E.CME",43371,0,"201810",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRV18E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19985,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"154",0,"BRV19E.CME",43738,0,"201910",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRV19E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"155",0,"BRV20E.CME",44104,0,"202010",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRV20E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1688,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"156",0,"BRV21E.CME",44469,0,"202110",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRV21E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1567,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"157",0,"BRV22E.CME",44834,0,"202210",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRV22E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1462,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"158",0,"BRV23E.CME",45198,0,"202310",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRV23E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13705,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"159",0,"BRV24E.CME",45565,0,"202410",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRV24E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1289,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"160",0,"BRV25E.CME",45930,0,"202510",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRV25E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1217,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"161",0,"BRX16E.CME",42674,0,"201611",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRX16E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"162",0,"BRX17E.CME",43039,0,"201711",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRX17E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.218,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"163",0,"BRX18E.CME",43404,0,"201811",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRX18E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1982,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"164",0,"BRX19E.CME",43769,0,"201911",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRX19E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1817,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"165",0,"BRX20E.CME",44134,0,"202011",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRX20E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16775,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"166",0,"BRX21E.CME",44498,0,"202111",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRX21E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1558,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"167",0,"BRX22E.CME",44865,0,"202211",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRX22E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14535,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"168",0,"BRX23E.CME",45230,0,"202311",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRX23E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1363,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"169",0,"BRX24E.CME",45596,0,"202411",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRX24E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12825,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"170",0,"BRX25E.CME",45961,0,"202511",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRX25E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12115,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"171",0,"BRZ15E.CME",42338,0,"201512",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRZ15E.CME",0.2672,NA,26388,NA,NA,NA,NA,0.2672,0.268,0.2693,0.2661,0.26785,0.2682,NA,-0.001,-0.000350000000000017,-0.372856077554064,-0.130499627143929,1.194698525294,2318,NA,26388,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"172",0,"BRZ16E.CME",42704,0,"201612",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRZ16E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24005,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"173",0,"BRZ17E.CME",43069,0,"201712",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRZ17E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21625,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"174",0,"BRZ18E.CME",43434,0,"201812",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRZ18E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19675,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"175",0,"BRZ19E.CME",43798,0,"201912",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRZ19E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1805,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"176",0,"BRZ20E.CME",44165,0,"202012",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRZ20E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16665,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"177",0,"BRZ21E.CME",44530,0,"202112",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRZ21E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15485,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"178",0,"BRZ22E.CME",44895,0,"202212",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRZ22E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14455,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"179",0,"BRZ23E.CME",45260,0,"202312",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRZ23E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1356,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"180",0,"BRZ24E.CME",45625,0,"202412",NA,"CME巴西雷亚尔兑美元",NA,"张",NA,"0.00005美元/巴西雷亚尔",1,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"BRZ24E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12765,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"181",0,"CBF16E.CME",42402,0,"201601",NA,"CME现金结算黄油",NA,"磅",NA,"0.00025美元/磅",20000,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"CBF16E.CME",181,NA,NA,NA,NA,NA,NA,181,181,181,181,181,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"182",0,"CBF17E.CME",42766,0,"201701",NA,"CME现金结算黄油",NA,"磅",NA,"0.00025美元/磅",20000,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"CBF17E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"183",0,"CBG16E.CME",42430,0,"201602",NA,"CME现金结算黄油",NA,"磅",NA,"0.00025美元/磅",20000,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"CBG16E.CME",183.45,NA,NA,NA,NA,NA,NA,183.45,NA,NA,183.45,183.475,NA,NA,-0.0250000000000057,0,-0.0136258345823713,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"184",0,"CBG17E.CME",42794,0,"201702",NA,"CME现金结算黄油",NA,"磅",NA,"0.00025美元/磅",20000,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"CBG17E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.5,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"185",0,"CBH16E.CME",42458,0,"201603",NA,"CME现金结算黄油",NA,"磅",NA,"0.00025美元/磅",20000,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"CBH16E.CME",183.5,NA,NA,NA,NA,NA,NA,183.5,183.5,183.5,183.5,183.5,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"186",0,"CBH17E.CME",42829,0,"201703",NA,"CME现金结算黄油",NA,"磅",NA,"0.00025美元/磅",20000,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"CBH17E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"187",0,"CBJ16E.CME",42493,0,"201604",NA,"CME现金结算黄油",NA,"磅",NA,"0.00025美元/磅",20000,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"CBJ16E.CME",184,NA,NA,NA,NA,NA,NA,184,184,184,183.975,184,NA,NA,0,0,0,0,0.0135869565217422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"188",0,"CBJ17E.CME",42857,0,"201704",NA,"CME现金结算黄油",NA,"磅",NA,"0.00025美元/磅",20000,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"CBJ17E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.5,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"189",0,"CBK16E.CME",42522,0,"201605",NA,"CME现金结算黄油",NA,"磅",NA,"0.00025美元/磅",20000,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"CBK16E.CME",184,NA,NA,NA,NA,NA,NA,184,184,184,184,184,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"190",0,"CBK17E.CME",42886,0,"201705",NA,"CME现金结算黄油",NA,"磅",NA,"0.00025美元/磅",20000,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"CBK17E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"191",0,"CBM16E.CME",42549,0,"201606",NA,"CME现金结算黄油",NA,"磅",NA,"0.00025美元/磅",20000,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"CBM16E.CME",184,NA,NA,NA,NA,NA,NA,184,184,184,184,184,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"192",0,"CBM17E.CME",42921,0,"201706",NA,"CME现金结算黄油",NA,"磅",NA,"0.00025美元/磅",20000,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"CBM17E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.5,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"193",0,"CBN16E.CME",42584,0,"201607",NA,"CME现金结算黄油",NA,"磅",NA,"0.00025美元/磅",20000,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"CBN16E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.5,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"194",0,"CBN17E.CME",42948,0,"201707",NA,"CME现金结算黄油",NA,"磅",NA,"0.00025美元/磅",20000,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"CBN17E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"195",0,"CBQ16E.CME",42612,0,"201608",NA,"CME现金结算黄油",NA,"磅",NA,"0.00025美元/磅",20000,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"CBQ16E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"196",0,"CBQ17E.CME",42976,0,"201708",NA,"CME现金结算黄油",NA,"磅",NA,"0.00025美元/磅",20000,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"CBQ17E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.5,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"197",0,"CBU16E.CME",42647,0,"201609",NA,"CME现金结算黄油",NA,"磅",NA,"0.00025美元/磅",20000,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"CBU16E.CME",186,NA,NA,NA,NA,NA,NA,186,186,186,186,186,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"198",0,"CBU17E.CME",43011,0,"201709",NA,"CME现金结算黄油",NA,"磅",NA,"0.00025美元/磅",20000,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"CBU17E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"199",0,"CBV16E.CME",42675,0,"201610",NA,"CME现金结算黄油",NA,"磅",NA,"0.00025美元/磅",20000,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"CBV16E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.5,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
"200",0,"CBV17E.CME",43039,0,"201710",NA,"CME现金结算黄油",NA,"磅",NA,"0.00025美元/磅",20000,"1,2,3,4,5,6,7,8,9,10,11,12","NaN","NaN",NA,NA,"CBV17E.CME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24 20:25:56
